Binary value;Hour;Month;Day;Hour of day
0;6440;9;26;8
0;6441;9;26;9
0;6442;9;26;10
0;6443;9;26;11
0;6444;9;26;12
0;6445;9;26;13
0;6446;9;26;14
0;6447;9;26;15
0;6448;9;26;16
0;6449;9;26;17
0;6450;9;26;18
0;6451;9;26;19
0;6452;9;26;20
0;6453;9;26;21
0;6454;9;26;22
0;6455;9;26;23
0;6456;9;26;24
0;6457;9;27;1
0;6458;9;27;2
0;6459;9;27;3
0;6460;9;27;4
0;6461;9;27;5
0;6462;9;27;6
0;6463;9;27;7
0;6464;9;27;8
0;6465;9;27;9
0;6466;9;27;10
0;6467;9;27;11
0;6468;9;27;12
0;6469;9;27;13
0;6470;9;27;14
0;6471;9;27;15
0;6472;9;27;16
0;6473;9;27;17
0;6474;9;27;18
0;6475;9;27;19
0;6476;9;27;20
0;6477;9;27;21
0;6478;9;27;22
0;6479;9;27;23
0;6480;9;27;24
0;6481;9;28;1
0;6482;9;28;2
0;6483;9;28;3
0;6484;9;28;4
0;6485;9;28;5
0;6486;9;28;6
0;6487;9;28;7
0;6488;9;28;8
0;6489;9;28;9
0;6490;9;28;10
0;6491;9;28;11
0;6492;9;28;12
0;6493;9;28;13
0;6494;9;28;14
0;6495;9;28;15
0;6496;9;28;16
0;6497;9;28;17
0;6498;9;28;18
0;6499;9;28;19
0;6500;9;28;20
0;6501;9;28;21
0;6502;9;28;22
0;6503;9;28;23
0;6504;9;28;24
0;6505;9;29;1
0;6506;9;29;2
0;6507;9;29;3
0;6508;9;29;4
0;6509;9;29;5
0;6510;9;29;6
0;6511;9;29;7
0;6512;9;29;8
0;6513;9;29;9
0;6514;9;29;10
0;6515;9;29;11
0;6516;9;29;12
0;6517;9;29;13
0;6518;9;29;14
0;6519;9;29;15
0;6520;9;29;16
0;6521;9;29;17
0;6522;9;29;18
0;6523;9;29;19
0;6524;9;29;20
0;6525;9;29;21
0;6526;9;29;22
0;6527;9;29;23
0;6528;9;29;24
0;6529;9;30;1
0;6530;9;30;2
0;6531;9;30;3
0;6532;9;30;4
0;6533;9;30;5
0;6534;9;30;6
0;6535;9;30;7
0;6536;9;30;8
0;6537;9;30;9
0;6538;9;30;10
0;6539;9;30;11
0;6540;9;30;12
0;6541;9;30;13
0;6542;9;30;14
0;6543;9;30;15
0;6544;9;30;16
0;6545;9;30;17
0;6546;9;30;18
0;6547;9;30;19
0;6548;9;30;20
0;6549;9;30;21
0;6550;9;30;22
0;6551;9;30;23
0;6552;9;30;24
0;6553;10;1;1
0;6554;10;1;2
0;6555;10;1;3
0;6556;10;1;4
0;6557;10;1;5
0;6558;10;1;6
0;6559;10;1;7
0;6560;10;1;8
0;6561;10;1;9
0;6562;10;1;10
0;6563;10;1;11
0;6564;10;1;12
0;6565;10;1;13
0;6566;10;1;14
0;6567;10;1;15
0;6568;10;1;16
0;6569;10;1;17
0;6570;10;1;18
0;6571;10;1;19
0;6572;10;1;20
0;6573;10;1;21
0;6574;10;1;22
0;6575;10;1;23
0;6576;10;1;24
0;6577;10;2;1
0;6578;10;2;2
0;6579;10;2;3
0;6580;10;2;4
0;6581;10;2;5
0;6582;10;2;6
0;6583;10;2;7
0;6584;10;2;8
0;6585;10;2;9
0;6586;10;2;10
0;6587;10;2;11
0;6588;10;2;12
0;6589;10;2;13
0;6590;10;2;14
0;6591;10;2;15
0;6592;10;2;16
0;6593;10;2;17
0;6594;10;2;18
0;6595;10;2;19
0;6596;10;2;20
0;6597;10;2;21
0;6598;10;2;22
0;6599;10;2;23
0;6600;10;2;24
0;6601;10;3;1
0;6602;10;3;2
0;6603;10;3;3
0;6604;10;3;4
0;6605;10;3;5
0;6606;10;3;6
0;6607;10;3;7
0;6608;10;3;8
0;6609;10;3;9
0;6610;10;3;10
0;6611;10;3;11
0;6612;10;3;12
0;6613;10;3;13
0;6614;10;3;14
0;6615;10;3;15
0;6616;10;3;16
0;6617;10;3;17
0;6618;10;3;18
0;6619;10;3;19
0;6620;10;3;20
0;6621;10;3;21
0;6622;10;3;22
0;6623;10;3;23
0;6624;10;3;24
0;6625;10;4;1
0;6626;10;4;2
0;6627;10;4;3
0;6628;10;4;4
0;6629;10;4;5
0;6630;10;4;6
0;6631;10;4;7
0;6632;10;4;8
0;6633;10;4;9
0;6634;10;4;10
0;6635;10;4;11
0;6636;10;4;12
0;6637;10;4;13
0;6638;10;4;14
0;6639;10;4;15
0;6640;10;4;16
0;6641;10;4;17
0;6642;10;4;18
0;6643;10;4;19
0;6644;10;4;20
0;6645;10;4;21
0;6646;10;4;22
0;6647;10;4;23
0;6648;10;4;24
0;6649;10;5;1
0;6650;10;5;2
0;6651;10;5;3
0;6652;10;5;4
0;6653;10;5;5
0;6654;10;5;6
0;6655;10;5;7
0;6656;10;5;8
0;6657;10;5;9
0;6658;10;5;10
0;6659;10;5;11
0;6660;10;5;12
0;6661;10;5;13
0;6662;10;5;14
0;6663;10;5;15
0;6664;10;5;16
0;6665;10;5;17
0;6666;10;5;18
0;6667;10;5;19
0;6668;10;5;20
0;6669;10;5;21
0;6670;10;5;22
0;6671;10;5;23
0;6672;10;5;24
0;6673;10;6;1
0;6674;10;6;2
0;6675;10;6;3
0;6676;10;6;4
0;6677;10;6;5
0;6678;10;6;6
0;6679;10;6;7
0;6680;10;6;8
0;6681;10;6;9
0;6682;10;6;10
0;6683;10;6;11
0;6684;10;6;12
0;6685;10;6;13
0;6686;10;6;14
0;6687;10;6;15
0;6688;10;6;16
0;6689;10;6;17
0;6690;10;6;18
0;6691;10;6;19
0;6692;10;6;20
0;6693;10;6;21
0;6694;10;6;22
0;6695;10;6;23
0;6696;10;6;24
0;6697;10;7;1
0;6698;10;7;2
0;6699;10;7;3
0;6700;10;7;4
0;6701;10;7;5
0;6702;10;7;6
0;6703;10;7;7
0;6704;10;7;8
0;6705;10;7;9
0;6706;10;7;10
0;6707;10;7;11
0;6708;10;7;12
0;6709;10;7;13
0;6710;10;7;14
0;6711;10;7;15
0;6712;10;7;16
0;6713;10;7;17
0;6714;10;7;18
0;6715;10;7;19
0;6716;10;7;20
0;6717;10;7;21
0;6718;10;7;22
0;6719;10;7;23
0;6720;10;7;24
0;6721;10;8;1
0;6722;10;8;2
0;6723;10;8;3
0;6724;10;8;4
0;6725;10;8;5
0;6726;10;8;6
0;6727;10;8;7
0;6728;10;8;8
0;6729;10;8;9
0;6730;10;8;10
0;6731;10;8;11
0;6732;10;8;12
0;6733;10;8;13
0;6734;10;8;14
0;6735;10;8;15
0;6736;10;8;16
0;6737;10;8;17
0;6738;10;8;18
0;6739;10;8;19
0;6740;10;8;20
0;6741;10;8;21
0;6742;10;8;22
0;6743;10;8;23
0;6744;10;8;24
0;6745;10;9;1
0;6746;10;9;2
0;6747;10;9;3
0;6748;10;9;4
0;6749;10;9;5
0;6750;10;9;6
0;6751;10;9;7
0;6752;10;9;8
0;6753;10;9;9
0;6754;10;9;10
0;6755;10;9;11
0;6756;10;9;12
0;6757;10;9;13
0;6758;10;9;14
0;6759;10;9;15
0;6760;10;9;16
0;6761;10;9;17
0;6762;10;9;18
0;6763;10;9;19
0;6764;10;9;20
0;6765;10;9;21
0;6766;10;9;22
0;6767;10;9;23
0;6768;10;9;24
0;6769;10;10;1
0;6770;10;10;2
0;6771;10;10;3
0;6772;10;10;4
0;6773;10;10;5
0;6774;10;10;6
0;6775;10;10;7
0;6776;10;10;8
0;6777;10;10;9
0;6778;10;10;10
0;6779;10;10;11
0;6780;10;10;12
0;6781;10;10;13
0;6782;10;10;14
0;6783;10;10;15
0;6784;10;10;16
0;6785;10;10;17
0;6786;10;10;18
0;6787;10;10;19
0;6788;10;10;20
0;6789;10;10;21
0;6790;10;10;22
0;6791;10;10;23
0;6792;10;10;24
0;6793;10;11;1
0;6794;10;11;2
0;6795;10;11;3
0;6796;10;11;4
0;6797;10;11;5
0;6798;10;11;6
0;6799;10;11;7
0;6800;10;11;8
0;6801;10;11;9
0;6802;10;11;10
0;6803;10;11;11
0;6804;10;11;12
0;6805;10;11;13
0;6806;10;11;14
0;6807;10;11;15
0;6808;10;11;16
0;6809;10;11;17
0;6810;10;11;18
0;6811;10;11;19
0;6812;10;11;20
0;6813;10;11;21
0;6814;10;11;22
0;6815;10;11;23
0;6816;10;11;24
0;6817;10;12;1
0;6818;10;12;2
0;6819;10;12;3
0;6820;10;12;4
0;6821;10;12;5
0;6822;10;12;6
0;6823;10;12;7
0;6824;10;12;8
0;6825;10;12;9
0;6826;10;12;10
0;6827;10;12;11
0;6828;10;12;12
0;6829;10;12;13
0;6830;10;12;14
0;6831;10;12;15
0;6832;10;12;16
0;6833;10;12;17
0;6834;10;12;18
0;6835;10;12;19
0;6836;10;12;20
0;6837;10;12;21
0;6838;10;12;22
0;6839;10;12;23
0;6840;10;12;24
0;6841;10;13;1
0;6842;10;13;2
0;6843;10;13;3
0;6844;10;13;4
0;6845;10;13;5
0;6846;10;13;6
0;6847;10;13;7
0;6848;10;13;8
0;6849;10;13;9
0;6850;10;13;10
0;6851;10;13;11
0;6852;10;13;12
0;6853;10;13;13
0;6854;10;13;14
0;6855;10;13;15
0;6856;10;13;16
0;6857;10;13;17
0;6858;10;13;18
0;6859;10;13;19
0;6860;10;13;20
0;6861;10;13;21
0;6862;10;13;22
0;6863;10;13;23
0;6864;10;13;24
0;6865;10;14;1
0;6866;10;14;2
0;6867;10;14;3
0;6868;10;14;4
0;6869;10;14;5
0;6870;10;14;6
0;6871;10;14;7
0;6872;10;14;8
0;6873;10;14;9
0;6874;10;14;10
0;6875;10;14;11
0;6876;10;14;12
0;6877;10;14;13
0;6878;10;14;14
0;6879;10;14;15
0;6880;10;14;16
0;6881;10;14;17
0;6882;10;14;18
0;6883;10;14;19
0;6884;10;14;20
0;6885;10;14;21
0;6886;10;14;22
0;6887;10;14;23
0;6888;10;14;24
0;6889;10;15;1
0;6890;10;15;2
0;6891;10;15;3
0;6892;10;15;4
0;6893;10;15;5
0;6894;10;15;6
0;6895;10;15;7
0;6896;10;15;8
0;6897;10;15;9
0;6898;10;15;10
0;6899;10;15;11
0;6900;10;15;12
0;6901;10;15;13
0;6902;10;15;14
0;6903;10;15;15
0;6904;10;15;16
0;6905;10;15;17
0;6906;10;15;18
0;6907;10;15;19
0;6908;10;15;20
0;6909;10;15;21
0;6910;10;15;22
0;6911;10;15;23
0;6912;10;15;24
0;6913;10;16;1
0;6914;10;16;2
0;6915;10;16;3
0;6916;10;16;4
0;6917;10;16;5
0;6918;10;16;6
0;6919;10;16;7
0;6920;10;16;8
0;6921;10;16;9
0;6922;10;16;10
0;6923;10;16;11
0;6924;10;16;12
0;6925;10;16;13
0;6926;10;16;14
0;6927;10;16;15
0;6928;10;16;16
0;6929;10;16;17
0;6930;10;16;18
0;6931;10;16;19
0;6932;10;16;20
0;6933;10;16;21
0;6934;10;16;22
0;6935;10;16;23
0;6936;10;16;24
0;6937;10;17;1
0;6938;10;17;2
0;6939;10;17;3
0;6940;10;17;4
0;6941;10;17;5
0;6942;10;17;6
0;6943;10;17;7
0;6944;10;17;8
0;6945;10;17;9
0;6946;10;17;10
0;6947;10;17;11
0;6948;10;17;12
0;6949;10;17;13
0;6950;10;17;14
0;6951;10;17;15
0;6952;10;17;16
0;6953;10;17;17
0;6954;10;17;18
0;6955;10;17;19
0;6956;10;17;20
0;6957;10;17;21
0;6958;10;17;22
0;6959;10;17;23
0;6960;10;17;24
0;6961;10;18;1
0;6962;10;18;2
0;6963;10;18;3
0;6964;10;18;4
0;6965;10;18;5
0;6966;10;18;6
0;6967;10;18;7
0;6968;10;18;8
0;6969;10;18;9
0;6970;10;18;10
0;6971;10;18;11
0;6972;10;18;12
0;6973;10;18;13
0;6974;10;18;14
0;6975;10;18;15
0;6976;10;18;16
0;6977;10;18;17
0;6978;10;18;18
0;6979;10;18;19
0;6980;10;18;20
0;6981;10;18;21
0;6982;10;18;22
0;6983;10;18;23
0;6984;10;18;24
0;6985;10;19;1
0;6986;10;19;2
0;6987;10;19;3
0;6988;10;19;4
0;6989;10;19;5
0;6990;10;19;6
0;6991;10;19;7
0;6992;10;19;8
0;6993;10;19;9
0;6994;10;19;10
0;6995;10;19;11
0;6996;10;19;12
0;6997;10;19;13
0;6998;10;19;14
0;6999;10;19;15
0;7000;10;19;16
0;7001;10;19;17
0;7002;10;19;18
0;7003;10;19;19
0;7004;10;19;20
0;7005;10;19;21
0;7006;10;19;22
0;7007;10;19;23
0;7008;10;19;24
0;7009;10;20;1
0;7010;10;20;2
0;7011;10;20;3
0;7012;10;20;4
0;7013;10;20;5
0;7014;10;20;6
0;7015;10;20;7
0;7016;10;20;8
0;7017;10;20;9
0;7018;10;20;10
0;7019;10;20;11
0;7020;10;20;12
0;7021;10;20;13
0;7022;10;20;14
0;7023;10;20;15
0;7024;10;20;16
0;7025;10;20;17
0;7026;10;20;18
0;7027;10;20;19
0;7028;10;20;20
0;7029;10;20;21
0;7030;10;20;22
0;7031;10;20;23
0;7032;10;20;24
0;7033;10;21;1
0;7034;10;21;2
0;7035;10;21;3
0;7036;10;21;4
0;7037;10;21;5
0;7038;10;21;6
0;7039;10;21;7
0;7040;10;21;8
0;7041;10;21;9
0;7042;10;21;10
0;7043;10;21;11
0;7044;10;21;12
0;7045;10;21;13
0;7046;10;21;14
0;7047;10;21;15
0;7048;10;21;16
0;7049;10;21;17
0;7050;10;21;18
0;7051;10;21;19
0;7052;10;21;20
0;7053;10;21;21
0;7054;10;21;22
0;7055;10;21;23
0;7056;10;21;24
0;7057;10;22;1
0;7058;10;22;2
0;7059;10;22;3
0;7060;10;22;4
0;7061;10;22;5
0;7062;10;22;6
0;7063;10;22;7
0;7064;10;22;8
0;7065;10;22;9
0;7066;10;22;10
0;7067;10;22;11
0;7068;10;22;12
0;7069;10;22;13
0;7070;10;22;14
0;7071;10;22;15
0;7072;10;22;16
0;7073;10;22;17
0;7074;10;22;18
0;7075;10;22;19
0;7076;10;22;20
0;7077;10;22;21
0;7078;10;22;22
0;7079;10;22;23
0;7080;10;22;24
0;7081;10;23;1
0;7082;10;23;2
0;7083;10;23;3
0;7084;10;23;4
0;7085;10;23;5
0;7086;10;23;6
0;7087;10;23;7
0;7088;10;23;8
0;7089;10;23;9
0;7090;10;23;10
0;7091;10;23;11
0;7092;10;23;12
0;7093;10;23;13
0;7094;10;23;14
0;7095;10;23;15
0;7096;10;23;16
0;7097;10;23;17
0;7098;10;23;18
0;7099;10;23;19
0;7100;10;23;20
0;7101;10;23;21
0;7102;10;23;22
0;7103;10;23;23
0;7104;10;23;24
0;7105;10;24;1
0;7106;10;24;2
0;7107;10;24;3
0;7108;10;24;4
0;7109;10;24;5
0;7110;10;24;6
0;7111;10;24;7
0;7112;10;24;8
0;7113;10;24;9
0;7114;10;24;10
0;7115;10;24;11
0;7116;10;24;12
0;7117;10;24;13
0;7118;10;24;14
0;7119;10;24;15
0;7120;10;24;16
0;7121;10;24;17
0;7122;10;24;18
0;7123;10;24;19
0;7124;10;24;20
0;7125;10;24;21
0;7126;10;24;22
0;7127;10;24;23
0;7128;10;24;24
0;7129;10;25;1
0;7130;10;25;2
0;7131;10;25;3
0;7132;10;25;4
0;7133;10;25;5
0;7134;10;25;6
0;7135;10;25;7
0;7136;10;25;8
0;7137;10;25;9
0;7138;10;25;10
0;7139;10;25;11
0;7140;10;25;12
0;7141;10;25;13
0;7142;10;25;14
0;7143;10;25;15
0;7144;10;25;16
0;7145;10;25;17
0;7146;10;25;18
0;7147;10;25;19
0;7148;10;25;20
0;7149;10;25;21
0;7150;10;25;22
0;7151;10;25;23
0;7152;10;25;24
0;7153;10;26;1
0;7154;10;26;2
0;7155;10;26;3
0;7156;10;26;4
0;7157;10;26;5
0;7158;10;26;6
0;7159;10;26;7
0;7160;10;26;8
0;7161;10;26;9
0;7162;10;26;10
0;7163;10;26;11
0;7164;10;26;12
0;7165;10;26;13
0;7166;10;26;14
0;7167;10;26;15
0;7168;10;26;16
0;7169;10;26;17
0;7170;10;26;18
0;7171;10;26;19
0;7172;10;26;20
0;7173;10;26;21
0;7174;10;26;22
0;7175;10;26;23
0;7176;10;26;24
0;7177;10;27;1
0;7178;10;27;2
0;7179;10;27;3
0;7180;10;27;4
0;7181;10;27;5
0;7182;10;27;6
0;7183;10;27;7
0;7184;10;27;8
0;7185;10;27;9
0;7186;10;27;10
0;7187;10;27;11
0;7188;10;27;12
0;7189;10;27;13
0;7190;10;27;14
0;7191;10;27;15
0;7192;10;27;16
0;7193;10;27;17
0;7194;10;27;18
0;7195;10;27;19
0;7196;10;27;20
0;7197;10;27;21
0;7198;10;27;22
0;7199;10;27;23
0;7200;10;27;24
0;7201;10;28;1
0;7202;10;28;2
0;7203;10;28;3
0;7204;10;28;4
0;7205;10;28;5
0;7206;10;28;6
0;7207;10;28;7
0;7208;10;28;8
0;7209;10;28;9
0;7210;10;28;10
0;7211;10;28;11
0;7212;10;28;12
0;7213;10;28;13
0;7214;10;28;14
0;7215;10;28;15
0;7216;10;28;16
0;7217;10;28;17
0;7218;10;28;18
0;7219;10;28;19
0;7220;10;28;20
0;7221;10;28;21
0;7222;10;28;22
0;7223;10;28;23
0;7224;10;28;24
0;7225;10;29;1
0;7226;10;29;2
0;7227;10;29;3
0;7228;10;29;4
0;7229;10;29;5
0;7230;10;29;6
0;7231;10;29;7
0;7232;10;29;8
0;7233;10;29;9
0;7234;10;29;10
0;7235;10;29;11
0;7236;10;29;12
0;7237;10;29;13
0;7238;10;29;14
0;7239;10;29;15
0;7240;10;29;16
0;7241;10;29;17
0;7242;10;29;18
0;7243;10;29;19
0;7244;10;29;20
0;7245;10;29;21
0;7246;10;29;22
0;7247;10;29;23
0;7248;10;29;24
0;7249;10;30;1
0;7250;10;30;2
0;7251;10;30;3
0;7252;10;30;4
0;7253;10;30;5
0;7254;10;30;6
0;7255;10;30;7
0;7256;10;30;8
0;7257;10;30;9
0;7258;10;30;10
0;7259;10;30;11
0;7260;10;30;12
0;7261;10;30;13
0;7262;10;30;14
0;7263;10;30;15
0;7264;10;30;16
0;7265;10;30;17
0;7266;10;30;18
0;7267;10;30;19
0;7268;10;30;20
0;7269;10;30;21
0;7270;10;30;22
0;7271;10;30;23
0;7272;10;30;24
0;7273;10;31;1
0;7274;10;31;2
0;7275;10;31;3
0;7276;10;31;4
0;7277;10;31;5
0;7278;10;31;6
0;7279;10;31;7
0;7280;10;31;8
0;7281;10;31;9
0;7282;10;31;10
0;7283;10;31;11
0;7284;10;31;12
0;7285;10;31;13
0;7286;10;31;14
0;7287;10;31;15
0;7288;10;31;16
0;7289;10;31;17
0;7290;10;31;18
0;7291;10;31;19
0;7292;10;31;20
0;7293;10;31;21
0;7294;10;31;22
0;7295;10;31;23
0;7296;10;31;24
0;7297;11;1;1
0;7298;11;1;2
0;7299;11;1;3
0;7300;11;1;4
0;7301;11;1;5
0;7302;11;1;6
0;7303;11;1;7
0;7304;11;1;8
0;7305;11;1;9
0;7306;11;1;10
0;7307;11;1;11
0;7308;11;1;12
0;7309;11;1;13
0;7310;11;1;14
0;7311;11;1;15
0;7312;11;1;16
0;7313;11;1;17
0;7314;11;1;18
0;7315;11;1;19
0;7316;11;1;20
0;7317;11;1;21
0;7318;11;1;22
0;7319;11;1;23
0;7320;11;1;24
0;7321;11;2;1
0;7322;11;2;2
0;7323;11;2;3
0;7324;11;2;4
0;7325;11;2;5
0;7326;11;2;6
0;7327;11;2;7
0;7328;11;2;8
0;7329;11;2;9
0;7330;11;2;10
0;7331;11;2;11
0;7332;11;2;12
0;7333;11;2;13
0;7334;11;2;14
0;7335;11;2;15
0;7336;11;2;16
0;7337;11;2;17
0;7338;11;2;18
0;7339;11;2;19
0;7340;11;2;20
0;7341;11;2;21
0;7342;11;2;22
0;7343;11;2;23
0;7344;11;2;24
0;7345;11;3;1
0;7346;11;3;2
0;7347;11;3;3
0;7348;11;3;4
0;7349;11;3;5
0;7350;11;3;6
0;7351;11;3;7
0;7352;11;3;8
0;7353;11;3;9
0;7354;11;3;10
0;7355;11;3;11
0;7356;11;3;12
0;7357;11;3;13
0;7358;11;3;14
0;7359;11;3;15
0;7360;11;3;16
0;7361;11;3;17
0;7362;11;3;18
0;7363;11;3;19
0;7364;11;3;20
0;7365;11;3;21
0;7366;11;3;22
0;7367;11;3;23
0;7368;11;3;24
0;7369;11;4;1
0;7370;11;4;2
0;7371;11;4;3
0;7372;11;4;4
0;7373;11;4;5
0;7374;11;4;6
0;7375;11;4;7
0;7376;11;4;8
0;7377;11;4;9
0;7378;11;4;10
0;7379;11;4;11
0;7380;11;4;12
0;7381;11;4;13
0;7382;11;4;14
0;7383;11;4;15
0;7384;11;4;16
0;7385;11;4;17
0;7386;11;4;18
0;7387;11;4;19
0;7388;11;4;20
0;7389;11;4;21
0;7390;11;4;22
0;7391;11;4;23
0;7392;11;4;24
0;7393;11;5;1
0;7394;11;5;2
0;7395;11;5;3
0;7396;11;5;4
0;7397;11;5;5
0;7398;11;5;6
0;7399;11;5;7
0;7400;11;5;8
0;7401;11;5;9
0;7402;11;5;10
0;7403;11;5;11
0;7404;11;5;12
0;7405;11;5;13
0;7406;11;5;14
0;7407;11;5;15
0;7408;11;5;16
0;7409;11;5;17
0;7410;11;5;18
0;7411;11;5;19
0;7412;11;5;20
0;7413;11;5;21
0;7414;11;5;22
0;7415;11;5;23
0;7416;11;5;24
0;7417;11;6;1
0;7418;11;6;2
0;7419;11;6;3
0;7420;11;6;4
0;7421;11;6;5
0;7422;11;6;6
0;7423;11;6;7
0;7424;11;6;8
0;7425;11;6;9
0;7426;11;6;10
0;7427;11;6;11
0;7428;11;6;12
0;7429;11;6;13
0;7430;11;6;14
0;7431;11;6;15
0;7432;11;6;16
0;7433;11;6;17
0;7434;11;6;18
0;7435;11;6;19
0;7436;11;6;20
0;7437;11;6;21
0;7438;11;6;22
0;7439;11;6;23
0;7440;11;6;24
0;7441;11;7;1
0;7442;11;7;2
0;7443;11;7;3
0;7444;11;7;4
0;7445;11;7;5
0;7446;11;7;6
0;7447;11;7;7
0;7448;11;7;8
0;7449;11;7;9
0;7450;11;7;10
0;7451;11;7;11
0;7452;11;7;12
0;7453;11;7;13
0;7454;11;7;14
0;7455;11;7;15
0;7456;11;7;16
0;7457;11;7;17
0;7458;11;7;18
0;7459;11;7;19
0;7460;11;7;20
0;7461;11;7;21
0;7462;11;7;22
0;7463;11;7;23
0;7464;11;7;24
0;7465;11;8;1
0;7466;11;8;2
0;7467;11;8;3
0;7468;11;8;4
0;7469;11;8;5
0;7470;11;8;6
0;7471;11;8;7
0;7472;11;8;8
0;7473;11;8;9
0;7474;11;8;10
0;7475;11;8;11
0;7476;11;8;12
0;7477;11;8;13
0;7478;11;8;14
0;7479;11;8;15
0;7480;11;8;16
0;7481;11;8;17
0;7482;11;8;18
0;7483;11;8;19
0;7484;11;8;20
0;7485;11;8;21
0;7486;11;8;22
0;7487;11;8;23
0;7488;11;8;24
0;7489;11;9;1
0;7490;11;9;2
0;7491;11;9;3
0;7492;11;9;4
0;7493;11;9;5
0;7494;11;9;6
0;7495;11;9;7
0;7496;11;9;8
0;7497;11;9;9
0;7498;11;9;10
0;7499;11;9;11
0;7500;11;9;12
0;7501;11;9;13
0;7502;11;9;14
0;7503;11;9;15
0;7504;11;9;16
0;7505;11;9;17
0;7506;11;9;18
0;7507;11;9;19
0;7508;11;9;20
0;7509;11;9;21
0;7510;11;9;22
0;7511;11;9;23
0;7512;11;9;24
0;7513;11;10;1
0;7514;11;10;2
0;7515;11;10;3
0;7516;11;10;4
0;7517;11;10;5
0;7518;11;10;6
0;7519;11;10;7
0;7520;11;10;8
0;7521;11;10;9
0;7522;11;10;10
0;7523;11;10;11
0;7524;11;10;12
0;7525;11;10;13
0;7526;11;10;14
0;7527;11;10;15
0;7528;11;10;16
0;7529;11;10;17
0;7530;11;10;18
0;7531;11;10;19
0;7532;11;10;20
0;7533;11;10;21
0;7534;11;10;22
0;7535;11;10;23
0;7536;11;10;24
0;7537;11;11;1
0;7538;11;11;2
0;7539;11;11;3
0;7540;11;11;4
0;7541;11;11;5
0;7542;11;11;6
0;7543;11;11;7
0;7544;11;11;8
0;7545;11;11;9
0;7546;11;11;10
0;7547;11;11;11
0;7548;11;11;12
0;7549;11;11;13
0;7550;11;11;14
0;7551;11;11;15
0;7552;11;11;16
0;7553;11;11;17
0;7554;11;11;18
0;7555;11;11;19
0;7556;11;11;20
0;7557;11;11;21
0;7558;11;11;22
0;7559;11;11;23
0;7560;11;11;24
0;7561;11;12;1
0;7562;11;12;2
0;7563;11;12;3
0;7564;11;12;4
0;7565;11;12;5
0;7566;11;12;6
0;7567;11;12;7
0;7568;11;12;8
0;7569;11;12;9
0;7570;11;12;10
0;7571;11;12;11
0;7572;11;12;12
0;7573;11;12;13
0;7574;11;12;14
0;7575;11;12;15
0;7576;11;12;16
0;7577;11;12;17
0;7578;11;12;18
0;7579;11;12;19
0;7580;11;12;20
0;7581;11;12;21
0;7582;11;12;22
0;7583;11;12;23
0;7584;11;12;24
0;7585;11;13;1
0;7586;11;13;2
0;7587;11;13;3
0;7588;11;13;4
0;7589;11;13;5
0;7590;11;13;6
0;7591;11;13;7
0;7592;11;13;8
0;7593;11;13;9
0;7594;11;13;10
0;7595;11;13;11
0;7596;11;13;12
0;7597;11;13;13
0;7598;11;13;14
0;7599;11;13;15
0;7600;11;13;16
0;7601;11;13;17
0;7602;11;13;18
0;7603;11;13;19
0;7604;11;13;20
0;7605;11;13;21
0;7606;11;13;22
0;7607;11;13;23
0;7608;11;13;24
0;7609;11;14;1
0;7610;11;14;2
0;7611;11;14;3
0;7612;11;14;4
0;7613;11;14;5
0;7614;11;14;6
0;7615;11;14;7
0;7616;11;14;8
0;7617;11;14;9
0;7618;11;14;10
0;7619;11;14;11
0;7620;11;14;12
0;7621;11;14;13
0;7622;11;14;14
0;7623;11;14;15
0;7624;11;14;16
0;7625;11;14;17
0;7626;11;14;18
0;7627;11;14;19
0;7628;11;14;20
0;7629;11;14;21
0;7630;11;14;22
0;7631;11;14;23
0;7632;11;14;24
0;7633;11;15;1
0;7634;11;15;2
0;7635;11;15;3
0;7636;11;15;4
0;7637;11;15;5
0;7638;11;15;6
0;7639;11;15;7
0;7640;11;15;8
0;7641;11;15;9
0;7642;11;15;10
0;7643;11;15;11
0;7644;11;15;12
0;7645;11;15;13
0;7646;11;15;14
0;7647;11;15;15
0;7648;11;15;16
0;7649;11;15;17
0;7650;11;15;18
0;7651;11;15;19
0;7652;11;15;20
0;7653;11;15;21
0;7654;11;15;22
0;7655;11;15;23
0;7656;11;15;24
0;7657;11;16;1
0;7658;11;16;2
0;7659;11;16;3
0;7660;11;16;4
0;7661;11;16;5
0;7662;11;16;6
0;7663;11;16;7
0;7664;11;16;8
0;7665;11;16;9
0;7666;11;16;10
0;7667;11;16;11
0;7668;11;16;12
0;7669;11;16;13
0;7670;11;16;14
0;7671;11;16;15
0;7672;11;16;16
0;7673;11;16;17
0;7674;11;16;18
0;7675;11;16;19
0;7676;11;16;20
0;7677;11;16;21
0;7678;11;16;22
0;7679;11;16;23
0;7680;11;16;24
0;7681;11;17;1
0;7682;11;17;2
0;7683;11;17;3
0;7684;11;17;4
0;7685;11;17;5
0;7686;11;17;6
0;7687;11;17;7
0;7688;11;17;8
0;7689;11;17;9
0;7690;11;17;10
0;7691;11;17;11
0;7692;11;17;12
0;7693;11;17;13
0;7694;11;17;14
0;7695;11;17;15
0;7696;11;17;16
0;7697;11;17;17
0;7698;11;17;18
0;7699;11;17;19
0;7700;11;17;20
0;7701;11;17;21
0;7702;11;17;22
0;7703;11;17;23
0;7704;11;17;24
0;7705;11;18;1
0;7706;11;18;2
0;7707;11;18;3
0;7708;11;18;4
0;7709;11;18;5
